name,activity,governorate,phone,linkedin_url
BLUETEX,Confection de vêtements de dessus - Confection de vêtements de dessous.,Sfax,(216) - 70 147 680 / 70 310 700,https://ar.linkedin.com/company/blutex-s-a
BM,Industries textiles n.c.a.,Ben Arous,(216) - 71 426 808 / 71 426 898,https://ke.linkedin.com/company/bob-morgan-services-ltd
BM CONFECTION,Confection de vêtements de travail.,Sousse,(216) - 95 726 875,https://bm.linkedin.com/company/buttermilk-confections
BNC INDUSTRY,Fabrication de linges domestiques divers - Fabrication d'autres articles confectionnes en textile.,Sousse,(216) - 28 000 080 / 98 987 786,https://fr.linkedin.com/company/bnc-commerce-international
BOURGOIN SERENA,Confection de vêtements et accessoires.,Bizerte,(216) - 51 391 044 / 50 520 440,https://es.linkedin.com/company/serena-industrial-partners
BOURJINE TEX,Confection de vêtements de dessus.,Sousse,(216) - 98 826 622 / 73 288 078,https://au.linkedin.com/company/socialsuite
BOZINO,Confection de vêtements de travail.,Kairouan,(216) - 24 862 209,https://in.linkedin.com/company/linkedin
BRAHAM MILEDI CONFECTION,Confection de vêtements de dessus.,Kairouan,(216) - 58 830 829,https://ca.linkedin.com/company/maretap-s-a
BRAMATEX,Confection de vêtements de dessus.,Monastir,(216) - 98 746 870 / 73 420 505,https://ae.linkedin.com/company/creativefloordxb
BRAMATEX ESSORT,Confection de vêtements de dessus.,Monastir,(216) - 73 420 505,https://eh.linkedin.com/company/essort-equipesdesoinsetorgterritoriale
BRAMATEX INTER,Confection de vêtements de dessus.,Monastir,(216) - 73 420 505,https://cr.linkedin.com/company/grupo-inteca
BRATEX,Confection de vêtements de dessus - Confection de vêtements de dessous.,Monastir,(216) - 73 558 245,https://br.linkedin.com/company/brastex
BREIZH CONFECTION,Confection de vêtements de travail.,Nabeul,(216) - 94 771 818 / 72 285 205,https://fr.linkedin.com/company/mademoiselle-breizh
BRISE MODE,Confection de vêtements de dessus - Confection de vêtements de dessous.,Manouba,(216) - 29 035 269,https://ch.linkedin.com/company/michel-dupuis-agencement
BROCAP PLUS,Industries textiles n.c.a.,Nabeul,(216) - 72 385 319,https://br.linkedin.com/company/broadspancapital
BROD EXPORT,Industries textiles n.c.a.,Nabeul,(216) - 25 346 000,https://ng.linkedin.com/company/broadmind-import-export-ltd
BROD TUNIS,Industries textiles n.c.a.,Ariana,(216) - 71 765 080 / 98 325 550,https://fr.linkedin.com/company/tunis-re
BRODERIE ABIR PLUS,Industries textiles n.c.a.,Monastir,(216) - 52 011 909 / 73 567 660,https://ae.linkedin.com/company/textil-print-and-embroidery-tunisia
BRODERIE MODERNE,Industries textiles n.c.a.,Mahdia,(216) - 73 697 850,https://fr.linkedin.com/company/copinew-copibrod
BROTEX,Finissage textile.,Mahdia,(216) - 25 408 972 / 73 671 625,https://bd.linkedin.com/company/brotex-limited
BSP PLUS,Industries textiles n.c.a.,Monastir,(216) - 50 501 502 / 73 420 378,https://ca.linkedin.com/company/bspcorp
BUDOROLA,Industries textiles n.c.a - Confection de vêtements de dessus.,Sousse,(216) - 73 288 383,https://au.linkedin.com/company/lanco-group-pty-ltd
BY GA ZL,Confection de vêtements de dessus.,Monastir,(216) - 29 009 626,https://sg.linkedin.com/company/yasmina-cosmetics
C.F.TEX,Confection de vêtements de dessus.,Monastir,(216) - 28 917 700,https://ca.linkedin.com/company/ftexcanada
C-A- COUDRE,Fabrication de linges domestiques divers - Confection de vêtements de dessus - Confection de vêtements et accessoires.,Monastir,(216) - 73 533 233,https://ca.linkedin.com/company/coudre-berlin
CALOTEX,Tissage d'autres textiles - Confection de vêtements de dessus.,Nabeul,(216) - 72 233 033 / 72 233 003,https://bt.linkedin.com/company/celotex-ltd
CAMBRA,Confection de vêtements de dessus.,Monastir,(216) - 29 288 386 / 28 580 168,https://es.linkedin.com/company/cambra-bur%C3%B3
CAMED,Confection de vêtements de dessus.,Monastir,(216) - 73 518 484,https://br.linkedin.com/company/camedsaude
CAP TUNIS,Confection de vêtements de travail.,Monastir,(216) - 22 888 847 / 73 401 047,https://ae.linkedin.com/company/centre-d-affaires-pilote-du-grand-tunis-cap-gt
CARE KAIROUAN,Fabrication de non-tissés.,Kairouan,(216) - 98 759 047,https://tn.linkedin.com/company/biovalley-tunisie
CARTHAGE DE TAPIS ET MOQUETTES,Fabrication industrielle de tapis et moquettes.,Sfax,,https://fr.linkedin.com/company/finitions-tapis-06
CASA HOUSSE,Fabrication de linges domestiques divers.,Sousse,(216) - 58 328 600 / 73 286 550,https://ca.linkedin.com/company/casa-house
CASA LINGE,Industries textiles n.c.a.,Sfax,(216) - 21 118 118,https://in.linkedin.com/company/linge-agroconsultancy
CASATEX,Confection de vêtements de travail - Confection de vêtements de dessus - Confection de vêtements de dessous.,Sousse,(216) - 27 000 328 / 73 810 269,https://cr.linkedin.com/company/grupo-inteca
CAVALIER INTERNATIONAL,Confection de vêtements de dessus.,Monastir,(216) - 73 478 035,https://in.linkedin.com/company/cavalier-logistics-pvt-ltd
CB TEX,Confection de vêtements de dessus.,Nabeul,(216) - 72 374 660,https://co.linkedin.com/company/texsa-colombia
CBF,Confection de vêtements de dessous.,Nabeul,(216) - 72 389 344 / 72 389 343,https://tn.linkedin.com/company/conseilbancaireetfinancier
CBS,Industries textiles n.c.a - Confection de vêtements de dessous - Confection de vêtements et accessoires.,Ariana,(216) - 70 948 999 / 58 593 000,https://www.linkedin.com/company/cbs-com
CCB,Confection de vêtements de travail.,Nabeul,(216) - 55 510 258,https://www.linkedin.com/company/camaracomerbog
CCBA,Confection de vêtements de travail.,Sfax,(216) - 74 277 895,https://ke.linkedin.com/company/coca-cola-beverages-africa-in-kenya
CCCI,Confection de vêtements de dessus.,Bizerte,(216) - 94 308 118 / 70 253 624,https://www.linkedin.com/company/california-coalition-for-community-investment-ccci
CDA,Confection de vêtements de dessus.,Monastir,(216) - 73 414 402 / 73 414 403,https://www.linkedin.com/company/capital-development-authority-cda
CDT,Confection de vêtements de dessus.,Bizerte,(216) - 98 985 207,https://cl.linkedin.com/company/cdt-chile
CENTRE BRODERIE ITALIA,Industries textiles n.c.a.,Nabeul,(216) - 98 331 204,https://it.linkedin.com/company/b&b-italia-spa
CESAR,Confection de vêtements de dessous.,Sidi Bouzid,(216) - 28 606 075,https://tn.linkedin.com/company/cesar-securite
CFPTS,Confection de vêtements et accessoires.,Monastir,(216) - 73 535 770,https://in.linkedin.com/company/cbts-technology-covered
CGT,Confection de vêtements de dessus.,Bizerte,(216) - 52 800 142 / 72 592 523,https://ca.linkedin.com/company/cgtinc
CHADO confection,Fabrication de pull-overs et articles similaires en mailles - Confection de vêtements et accessoires.,Monastir,(216) - 73 555 400,https://ch.linkedin.com/company/chado-cosmetics-geneva
CHAFFAR VETEMENT,Confection de vêtements de travail.,Sfax,(216) - 99 516 826,https://fr.linkedin.com/company/bacer-sas
CHAFITEX,Tissage d'autres textiles.,Monastir,(216) - 73 450 025,https://www.linkedin.com/company/chaifetz-&-chaifetz
CHAGRA COUPE,Confection de vêtements de travail.,Gabes,(216) - 75 272 022 / 75 272 023,https://in.linkedin.com/company/chagra-telecom
CHAIMA CREATION,Confection de vêtements de dessus - Confection de vêtements de dessous.,Monastir,(216) - 73 479 912,https://fr.linkedin.com/company/mbj-group-tunisia
CHAMS,Industries textiles n.c.a.,Ariana,(216) - 70 563 388,https://ae.linkedin.com/company/chams-global
CHAMTEX,Fabrication de pull-overs et articles similaires en mailles.,Mahdia,(216) - 73 619 333 / 70 284 168,https://cn.linkedin.com/company/chemtex
CHANDELLE TEX,Confection de vêtements de dessus.,Bizerte,(216) - 29 628 384,https://cz.linkedin.com/company/edi-tunisie
CHATEX (BOUMHAL),Confection de vêtements de dessus - Confection de vêtements de dessous.,Ben Arous,(216) - 71 451 088,https://ar.linkedin.com/company/chatexar
CHAUSSETTES ABIR,Fabrication d'articles chaussants en mailles.,Monastir,(216) - 99 520 676,https://gh.linkedin.com/company/coasted-code
CHAUSSETTES KENZA,Fabrication d'articles chaussants en mailles.,Monastir,(216) - 53 840 615 / 73 497 779,https://mv.linkedin.com/company/monotunis
CHAUSSETTES KINDA,Fabrication d'articles chaussants en mailles.,Monastir,(216) - 73 479 111,https://in.linkedin.com/company/linkedin
CHAWECH TEX,Confection de vêtements de travail.,Sousse,(216) - 50 354 428,https://in.linkedin.com/company/tex-fasteners
CHEBAANE CONFECTION,Confection de vêtements de dessus - Confection de vêtements de dessous.,Monastir,(216) - 98 831 085,https://de.linkedin.com/company/cis-confection-id%C3%A9ale-du-sud
CHEKAREN,Confection de vêtements de dessous - Confection de vêtements et accessoires.,Monastir,(216) - 73 530 459,https://id.linkedin.com/company/levelup-id
CHEMA DE CONFECTION DE DRAPS,Fabrication de linges domestiques divers.,Sfax,(216) - 28 222 007 / 74 644 212,https://ae.linkedin.com/company/la-confection-tunisienne-lct
CHEMISERIE ITALIENNE,Confection de vêtements de dessus.,Beja,,https://it.linkedin.com/company/centrofarc-s.p.a
CHERIF INDUSTRIE,Fabrication d'autres articles confectionnes en textile.,Ariana,(216) - 98 101 763 / 52 769 443,https://fr.linkedin.com/company/promofood
CHF,Confection de vêtements de dessous.,Monastir,(216) - 73 453 719,https://au.linkedin.com/company/consumers-health-forum
CHILIMA,Fabrication de linges domestiques divers.,Le kef,(216) - 98 440 730,https://bm.linkedin.com/company/multimedia-llc
CHRISTINE CONFECTION PLUS,Confection de vêtements de dessus.,Manouba,(216) - 29 791 687,https://mu.linkedin.com/company/christine-vancouver
CHRISTINE MODE,Confection de vêtements de dessus.,Tunis,(216) - 71 545 715 / 71 222 998,https://ca.linkedin.com/company/cokluch
CIM (REJICHE),Confection de vêtements de dessous.,Mahdia,(216) - 73 688 578 / 73 640 413,https://au.linkedin.com/company/cimsoftware
CIS (SFAX),Confection de vêtements de dessous.,Sfax,(216) - 74 875 225,https://tn.linkedin.com/company/ccisfax
CIS INTERNATIONAL,Confection de vêtements de travail.,Monastir,(216) - 73 565 552,https://au.linkedin.com/company/cisinternational
CITEX,Confection de vêtements de dessus.,Manouba,(216) - 71 621 600,https://mx.linkedin.com/company/importadora-y-comercializadora-citex
CITGI,Confection de vêtements de travail - Confection de vêtements de dessous.,Monastir,(216) - 73 493 100 / 73 493 102,https://in.linkedin.com/company/citi
CITT,Confection de vêtements de dessous - Confection de vêtements et accessoires.,Tunis,(216) - 71 252 951 / 71 206 601,https://es.linkedin.com/company/citt-semiconductores
CLEMALI TEXTILES,Confection de vêtements et accessoires.,Sousse,(216) - 73 811 353 / 22 004 970,https://fr.linkedin.com/company/chomarat-textiles-industries
CLR TEXTILE,Confection de vêtements de dessus.,Monastir,(216) - 73 482 220,https://fr.linkedin.com/company/chomarat-textiles-industries
CM+,Confection de vêtements de dessous.,Sousse,(216) - 73 356 970,https://uk.linkedin.com/company/cmcom
CMA,Confection de vêtements de dessous.,Sfax,(216) - 58 300 966,https://www.linkedin.com/company/certified-management-accountant-cma-r
CME (KAIROUAN),Fabrication d'autres articles confectionnes en textile.,Kairouan,(216) - 58 358 702 / 77 275 454,https://au.linkedin.com/company/cme1985
CMI (SIDI HASSINE),Confection de vêtements de dessus.,Tunis,(216) - 71 590 055,https://cn.linkedin.com/company/china-mobile-international-limited
CMK,Confection de vêtements de dessus.,Sfax,(216) - 99 797 573 / 74 875 939,https://in.linkedin.com/company/cmk-electro-power-pvt-ltd
CMS (AKOUDA),Confection de vêtements de dessous - Confection de vêtements et accessoires.,Sousse,(216) - 73 356 970,https://fr.linkedin.com/company/confection-moderne-du-sahel
CO.VE.T,Confection de vêtements de travail.,Sousse,(216) - 73 323 438,https://www.linkedin.com/company/att
COATS,Fabrication de fils à coudre.,Manouba,(216) - 71 545 870 / 71 546 573,https://in.linkedin.com/company/coats-digital
COCCINELLE TEXTILE,Confection de vêtements de dessus - Confection de vêtements de dessous.,Sousse,(216) - 21 055 660,https://www.linkedin.com/company/absecon-mills-inc.
CODAR,Confection de vêtements de dessus.,Mahdia,(216) - 73 665 822,https://in.linkedin.com/company/codar-technology
CODAR INTRE,Confection de vêtements de dessus.,Mahdia,(216) - 73 611 955,https://in.linkedin.com/company/coda
CODUPAL TUNISIE,Confection de vêtements de travail.,Nabeul,(216) - 72 370 200,https://fr.linkedin.com/company/codupal
COETEX,Fabrication de couvertures.,Monastir,(216) - 98 514 182,https://cn.linkedin.com/company/cotex-china
COFISAC,"Filature de jute et d'autres fibres végétales - Fabrication d'autres articles confectionnes en textile - Ficellerie, corderie, fabrication de filets.",Tunis,(216) - 98 748 100 / 71 559 636,https://es.linkedin.com/company/remolquescofisa
COFIVET,Confection de vêtements de dessus.,Ben Arous,(216) - 71 433 285,https://in.linkedin.com/company/cotiviti-india
COIF,Confection de vêtements de dessus.,Nabeul,(216) - 58 583 772,https://www.linkedin.com/company/coatue
COKAN,Confection de vêtements de dessus.,Ariana,(216) - 98 316 865 / 98 199 470,https://www.linkedin.com/company/carigali-pttepi-operating-company-sdn-bhd
COMED,Confection de vêtements de travail.,Sousse,(216) - 73 285 577,https://in.linkedin.com/company/comed-chemicals-ltd
COMETEX,Fabrication de pull-overs et articles similaires en mailles - Confection de vêtements de dessus.,Sousse,(216) - 23 555 666 / 73 284 154,https://co.linkedin.com/company/comertexsas
COMPAGNIE DE LA SOIE NATURELLE,Moulinage de la soie et texturation des fils artificiels et synthétiques.,Beja,(216) - 71 324 626 / 54 455 811,https://fr.linkedin.com/company/bjorg-compagnie
COMPANY BEACH,Confection de vêtements et accessoires.,Monastir,(216) - 73 530 450 / 73 530 451,https://www.linkedin.com/company/beach-bum-ltd
CONDOR-TEX,Confection de vêtements de travail.,Sidi Bouzid,(216) - 98 741 603 / 76 620 620,https://az.linkedin.com/company/condor-cartex
CONF GROUP,Confection de vêtements de dessus.,Tunis,(216) - 70 690 833,https://sg.linkedin.com/company/conference-connection
CONFECTION AOUSJA,Confection de vêtements de dessus.,Bizerte,(216) - 98 442 848,https://fr.linkedin.com/company/production-international-company-pic
CONFECTION DU SUD,Fabrication de linges domestiques divers - Confection de vêtements de travail.,Medenine,(216) - 97 582 151 / 75 623 520,https://jm.linkedin.com/company/fask-academy
CONFECTION JASMIN,Confection de vêtements de dessus - Confection de vêtements de dessous.,Nabeul,(216) - 29 310 627 / 72 365 622,https://ca.linkedin.com/company/butter-confections
CONFECTION REAL,Confection de vêtements de dessous.,Sfax,(216) - 74 680 936,https://ca.linkedin.com/company/regal-confections
CONFEXPORT,Fabrication de pull-overs et articles similaires en mailles - Confection de vêtements et accessoires.,Manouba,(216) - 70 660 661 / 70 660 662,https://www.linkedin.com/company/conf-industries
CONFEXTRA,Confection de vêtements de dessous.,Sousse,(216) - 22 605 167,https://cn.linkedin.com/company/dextra-group
CONFORT AUTOCAR,Fabrication de couvertures - Fabrication d'autres articles confectionnes en textile - Fabrication industrielle de tapis et moquettes - Confection de vêtements et accessoires.,Sousse,(216) - 73 322 405,https://fr.linkedin.com/company/autocars-hiruak-bat
CONQUEST INTERNATIONAL,Confection de vêtements de dessus.,Monastir,(216) - 73 478 700 / 73 478 586,https://www.linkedin.com/company/conquest-am
CONSOMED,Confection de vêtements et accessoires.,Kairouan,(216) - 71 715 842 / 77 275 275,https://in.linkedin.com/company/linkedin
COQUILLAGE CONFECTION,Confection de vêtements de dessus.,Sousse,(216) - 98 433 904 / 55 631 504,https://tn.linkedin.com/company/automatisme-confection-services
CORDTES,"Ficellerie, corderie, fabrication de filets.",Beja,(216) - 71 542 782 / 78 571 400,https://bj.linkedin.com/company/cort%C3%A9s-sarl
CORSET CONFECTION,Confection de vêtements de dessus - Confection de vêtements de dessous - Confection de vêtements et accessoires.,Monastir,(216) - 73 493 888,https://fr.linkedin.com/company/aliceponsmilano
COSMOS TEXTILE,Confection de vêtements de dessus.,Sousse,(216) - 21 959 287,https://fr.linkedin.com/company/sitex-tunisie
COTUCO,Confection de vêtements de dessus.,Sfax,(216) - 98 415 685,https://www.linkedin.com/company/coatue
COUPE-INTER,Confection de vêtements de travail.,Monastir,(216) - 73 525 406,https://ci.linkedin.com/company/inter-transit-services
COURTEX,Confection de vêtements de dessous.,Monastir,(216) - 73 412 290,https://eg.linkedin.com/company/courtex-law-firm
COUVERTURES DES REVES,Fabrication de couvertures.,Mahdia,(216) - 26 551 820,https://fr.linkedin.com/company/ambulance-des-reves
COVERTEX,Confection de vêtements de travail.,Nabeul,(216) - 25 533 461,https://ba.linkedin.com/company/covertex-d-o-o
COVET,Confection de vêtements de dessus.,Manouba,(216) - 70 660 200,https://ca.linkedin.com/company/covetai
CPRO,Confection de vêtements de travail.,Sousse,(216) - 54 759 993 / 31 534 430,https://ca.linkedin.com/company/centre-de-perfectionnement-et-de-r%C3%A9f%C3%A9rence-en-optom%C3%A9trie
CREATEX,Confection de vêtements de travail.,Nabeul,(216) - 22 300 626 / 26 700 754,https://in.linkedin.com/company/the-createx
CREA-TEX,Confection de vêtements de dessous.,Gafsa,(216) - 98 699 262 / 76 218 054,https://be.linkedin.com/company/crea-tex
CREATEX (BEMBLA),Confection de vêtements de travail.,Monastir,(216) - 73 414 449,https://in.linkedin.com/company/the-createx
CREATEX GROUP,Confection de vêtements de travail.,Monastir,(216) - 73 414 449,https://www.linkedin.com/company/createx
CREATION FARES,Confection de vêtements de dessous.,Sfax,(216) - 74 614 365,https://ae.linkedin.com/company/creation-llc
CREATION RIMODE,Confection de vêtements de dessus - Confection de vêtements de dessous.,Sfax,(216) - 74 625 640,https://in.linkedin.com/company/brew-my-idea
CREO-MODA,Industries textiles n.c.a - Confection de vêtements et accessoires.,Sousse,(216) - 70 242 720,https://co.linkedin.com/company/hogar-y-moda
CRJ,Industries textiles n.c.a - Confection de vêtements de dessus - Confection de vêtements de dessous.,Bizerte,(216) - 71 710 831 / 72 447 331,https://ro.linkedin.com/company/crjro
CROWN EAST NORTH AFRICA,Confection de vêtements de travail.,Nabeul,(216) - 72 362 282,https://et.linkedin.com/company/metal-crowns
CROWN FASHION,Industries textiles n.c.a.,Sousse,(216) - 73 308 501 / 73 308 502,https://in.linkedin.com/company/french-crown
CTA,Confection de vêtements de dessus.,Monastir,(216) - 97 769 099 / 73 580 875,https://es.linkedin.com/company/ctandalucia
CTC,Confection de vêtements de dessus.,Nabeul,(216) - 72 255 412,https://www.linkedin.com/company/canadian-tire
CTR (GROMBALIA),Tissage d'autres textiles.,Nabeul,(216) - 72 213 644 / 72 255 412,https://in.linkedin.com/company/ctr-official
CTS,Confection de vêtements de travail - Confection de vêtements de dessus.,Tunis,(216) - 71 773 477,https://www.linkedin.com/company/charterts
